customer_unique_id,avg_review_score,rating_rate,comment_rate,n_payment_types,boleto,credit_card,debit_card,voucher,Beauty & Fashion,Electronics,Home & Living,Leisure & Entertainment,Tools,Recency_log,Frequency,Monetary_log,average_payment_value_log,Label
3ad2fd7836153d47210f9a09c5a606ad,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.41974261933098,1,0.25645452019207526,0.31199767643386983,0
3ad42cb7c2500e5a5f55b8cb04fd1d02,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6295547868691597,1,-0.6316397929380531,-0.5722578624726445,2
3ad4f7f719b511802d7a94093d055e72,2.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.478946053006659,1,2.1543128394253848,2.2016525318140374,1
3ad62aada70e8ef15f8930d15454a4fb,3.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2153600876492343,1,-1.0539748834316742,-0.9927674159313529,2
3ad67b047caa5bfbc18a42406c862220,5.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1518392016541954,1,-1.5028517003997097,-1.439703969653606,2
3ad691994b16f9929a65f1a0b083a12d,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9409323959487147,1,-0.07700110979260105,-0.02001659663839426,2
3ad71716d2f8132d4355a69ee6f58a77,2.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4292046450082014,1,0.15710151412689824,0.21307412223330088,1
3ad7f68f56d9b6be5ef190fe06173d43,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3961527589585254,1,0.27417278914342785,0.3296393584359177,0
3ad8273c770b9d7defcc1cd5038152c8,4.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8959661031496577,1,0.45597327049040515,0.5106540099545566,0
3ad84abcfa9a58f9ede403889421500b,3.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0061026921425866,1,0.7317155175242126,0.785204365300032,1
3ad88d65208c4fd0b576746a07212062,3.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8060889138809669,1,0.20188889066431548,0.2576679060136728,1
3ad89fbab7cfab9c9f41c495637b6e3d,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.581101170405654,1,-0.46914819771762467,-0.4104686347125906,2
3ad8facb6eae216562fa5b74a17a6e9e,4.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.333890848992736,1,-1.0213655591917088,-0.960299045001741,2
3ad92ac14eaadf43a7fbeb9c1d8258fc,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0081591153008134,1,-1.9979625430667936,-1.932674703198762,2
3ada8f80a7e773f741b3abc3bb7d9a55,5.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6593456009824795,1,0.9220898626262077,0.9747558201774077,0
3adb89c8918317ba441b75703f2b624d,4.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6500220216047852,1,0.44678346145236947,0.501503923726963,0
3add5c1d871344f08b66ef66e1e0f392,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8734889218320168,1,0.7432190036551567,0.7966581277863268,0
3adebbc9e5b4204d8955e11183def907,5.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5161109190456022,1,-0.9603196302077937,-0.8995169861216824,2
3adf7d81301bca529a1188678aa8c9e2,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9223494219755519,1,0.429191472751406,0.48398797613083366,0
3ae00120dc6ef7c9b2bd9d255680e721,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49184884192579764,1,-0.13572988531845553,-0.07849151792113523,2
3ae0413918089b6734c520318d87852a,4.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7278444833041413,1,-1.1712199645521033,-1.1095057069636165,2
3ae06873cba30f3c3707165c58ae6f35,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2080464914016985,1,-0.4405275806562631,-0.3819717298351882,2
3ae1af47490b09bf1f45c21c940e8748,4.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4869520664889693,1,-0.3220556320877058,-0.2640118744707675,2
3ae2dc07ed3ebb93b0f6c47bfdea45bf,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.177550256728457,1,-0.13585167859747466,-0.07861278475054964,2
3ae3020ba7a772196e5f1368d175a65d,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.09841205545994348,1,0.3229112630694093,0.3781671610462076,0
